,ID,age,sex,hand,I,PO,C,GlobalSoA1,GSoA2,GSoA3,GSoA4,GSoA5,GSoA6,GlobalConfidence1,GC2,GC3,GC4,GC5,GC6,BlockStart0,BS1,BS2,BS3,BS4,BS5,BS6,BlockEnd0,BE1,BE2,BE3,BE4,BE5,BE6,searchTime0,ST1,ST2,ST3,ST4,ST5,ST6,waitingTime0,WT1,WT2,WT3,WT4,WT5,WT6,peakSpeed0,PS1,PS2,PS3,PS4,PS5,PS6,accelerationTime0,AT1,AT2,AT3,AT4,AT5,AT6,distance0,D1,D2,D3,D4,D5,D6,humanClickTime0,HCT1,HCT2,HCT3,HCT4,HCT5,HCT6,virtualClickTime1,VCT2,VCT3,VCT4,VCT5,VCT6,distanceToTargetWhenHumanClick0,DTTHC1,DTTHC2,DTTHC3,DTTHC4,DTTHC5,DTTHC6,distanceToTargetWhenVirtualClick1,DTTVC2,DTTVC3,DTTVC4,DTTVC5,DTTVC6,meanTime1,MT2,MT3,MT4,MT5,MT6,meanSoA1,SoA2,SoA3,SoA4,SoA5,SoA6,meanTimeH1,MTH2,MTH3,MTH4,MTH5,MTH6,meanTimeM1,MTM2,MTM3,MTM4,MTM5,MTM6,predictionError1,PE2,PE3,PE4,PE5,PE6,TotalTrials0,TT1,TT2,TT3,TT4,TT5,TT6,KeptTrials0,KT1,KT2,KT3,KT4,KT5,KT6,GoodTrials1,GT2,GT3,GT4,GT5,GT6,MH_H1,MH_H2,MH_H3,MH_H4,MH_H5,MH_H6,MH_M1,MH_M2,MH_M3,MH_M4,MH_M5,MH_M6,HM_H1,HM_H2,HM_H3,HM_H4,HM_H5,HM_H6,HM_M1,HM_M2,HM_M3,HM_M4,HM_M5,HM_M6,H__H1,H__H2,H__H3,H__H4,H__H5,H__H6,H__M1,H__M2,H__M3,H__M4,H__M5,H__M6,M__H1,M__H2,M__H3,M__H4,M__H5,M__H6,M__M1,M__M2,M__M3,M__M4,M__M5,M__H6
34,250814597_187832916,22,H,D,29,28,25,4,4,2,4,2,3,4,4,3,4,4,3,"26/7/2022, 15:23:16:790","26/7/2022, 15:29:43:717","26/7/2022, 15:48:20:452","26/7/2022, 15:56:32:647","26/7/2022, 16:2:56:892","26/7/2022, 16:21:41:564","26/7/2022, 16:27:58:961","26/7/2022, 15:28:9:311","26/7/2022, 15:38:48:896","26/7/2022, 15:56:6:305","26/7/2022, 16:2:40:113","26/7/2022, 16:21:30:890","26/7/2022, 16:27:21:418","26/7/2022, 16:32:46:788",,1351.3130279877369,1178.791941949654,1009.128468836385,1169.2896900004278,1025.0970051395973,1045.6510084936651,,107.43267082870132,37.51086085632985,46.67418313981034,94.21995314326456,95.00843371375065,79.45100850126693,,11.284780438667722,10.107153421642277,11.908111328629563,11.80755518173857,10.097686575537633,11.611855135268435,,60.633400596464135,75.98778779038568,72.42295972686927,52.74188893564707,49.42870913862384,61.7852233751893,,464.38233810201325,487.4119191205912,464.8475765102664,451.1121565291189,461.10636358420254,500.35178289939336,,428.34821427294185,309.9999999903344,281.4814285687038,315.4263157687689,348.5142857279096,320.6579710020535,321.8821428545884,230.0527026878821,200.6814285857337,240.29999997113882,257.908571437427,241.705797098685,,110.32050872720922,130.54279689619702,128.79865201287225,108.61162803085182,114.65155141115031,111.34833929669473,121.978401659809,135.47867935988296,145.25033032576152,122.17640413832326,120.02684417759616,121.05582332612077,-106.57857143878937,-80.07702701478391,-80.91428571087974,-75.24342105263158,-90.71857143129621,-79.0869565113731,0.625,0.7162162162162162,0.6571428571428571,0.6710526315789473,0.6857142857142857,0.7246376811594203,-81.64857143674578,-71.3509433989255,-64.47173913147138,-61.54901960316826,-72.5625,-65.23200000286103,-148.12857144219535,-102.09999995004563,-112.42916665474574,-103.18000000953674,-130.33181819048795,-115.54736837587859,-18.019548093970688,5.175763672924665,-1.9516638698175317,-7.221690341055565,-20.092403678191843,0.060690185644372056,94,119,134,136,121,124,104,80,80,80,80,80,80,80,56,74,70,76,70,69,35,53,46,51,48,50,21,21,24,25,22,19,5,5,7,4,7,7,0,0,0,0,0,0,17,1,3,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
35,233361278_233361278,23,F,D,27,18,24,5,4,4,4,4,4,3,4,3,4,3,3,"26/7/2022, 15:13:54:769","26/7/2022, 15:23:42:45","26/7/2022, 15:33:11:12","26/7/2022, 15:43:12:76","26/7/2022, 15:50:44:851","26/7/2022, 15:59:31:726","26/7/2022, 16:7:7:924","26/7/2022, 15:22:22:98","26/7/2022, 15:32:35:276","26/7/2022, 15:42:48:995","26/7/2022, 15:50:27:943","26/7/2022, 15:58:50:435","26/7/2022, 16:6:41:882","26/7/2022, 16:15:0:914",,2595.9754716967636,2276.787931041471,1967.747272727706,2122.2542372840944,1851.5345454606143,2041.8581818168814,,652.5283018845432,641.0482758735789,638.7327272783626,658.4864406727128,651.2163636445999,658.2963636354966,,2.543249171652291,2.450872487507558,2.8013343212865016,2.5792757099546013,2.08279514203132,2.838422287731679,,35.92264151798104,25.205172411326703,36.38727271556854,33.777966101290815,39.36727272597226,40.845454541119665,,343.46264081017404,362.0157608824319,357.3920878429797,375.334261158565,379.90685040676277,368.95411061506803,,1258.3584905727855,1167.1241379298012,1149.434545449777,1193.3254237296217,1181.3345454562793,1144.9545454567128,1146.1283018903912,1089.484482767253,1052.9854545506564,1112.305084751824,1101.7981818177484,1065.3454545432871,,28.601994633226433,33.96389339628787,33.977879182864285,36.11699846402934,35.03371946884906,35.35772712803731,30.448385067627644,33.84206622955378,34.54344526385028,36.07201409368757,35.05048832169574,34.97852495142709,-112.54905660647266,-78.13448274957723,-96.93636363853108,-81.59830509404004,-80.15636363679712,-80.08545454198664,0.6226415094339622,0.6551724137931034,0.6909090909090909,0.7966101694915254,0.7272727272727273,0.6727272727272727,-88.28181818037322,-61.83684210087124,-79.37105263534345,-68.58297873304245,-64.31749999821186,-64.61621621170559,-152.59000000953674,-109.0999999821186,-136.19999999859755,-132.5750000079473,-122.39333333969117,-111.88333333200879,-22.05921967697476,11.494536270154628,-17.965041516348084,-3.3005302374211523,-7.985846166320764,-3.3985286797123453,99,92,90,87,91,91,96,80,80,80,80,80,80,80,53,58,55,59,55,55,33,38,38,47,40,37,20,20,17,12,15,18,6,4,8,9,9,11,1,0,0,3,0,0,18,17,16,8,16,13,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
36,267993085_267993085,25,H,G,32,14,14,3,4,4,4,4,4,4,4,4,4,3,4,"26/7/2022, 16:9:47:624","26/7/2022, 16:15:23:472","26/7/2022, 16:21:51:335","26/7/2022, 16:28:12:317","26/7/2022, 16:35:32:948","26/7/2022, 16:41:14:312","26/7/2022, 16:47:46:500","26/7/2022, 16:14:19:806","26/7/2022, 16:21:33:27","26/7/2022, 16:28:2:498","26/7/2022, 16:34:55:401","26/7/2022, 16:41:6:848","26/7/2022, 16:47:1:975","26/7/2022, 16:53:11:464",,1232.2934323217783,1180.367437770162,1276.678309425435,1261.4731879412627,1180.1890821275833,1057.4919839883294,,17.003880082966703,7.825502286206991,27.836280440041065,33.54857255653837,25.42765355627718,25.026832473132703,,13.436294165246759,12.515063247939024,13.241700713180268,13.975822339233616,13.30685700835347,14.547478449058634,,123.15283633497154,116.4583686816491,139.52169057454887,113.19604282805409,111.82948930094551,101.79437964809635,,456.6001446757157,437.58968217278283,455.72075159898526,478.6409094890732,465.3718042668682,465.85915052007175,,294.74626865677203,246.71290322579443,278.18405797108466,260.9323076922733,257.07714285712154,232.88030303035384,220.0552238806415,196.03870967739533,232.82753623195964,214.96923076923076,203.12000000005855,192.24242424242425,,53.245745159354165,56.618663927644455,56.169655117606474,60.61173802158012,53.599802762929194,53.03670426111286,66.323264288534,71.5553218931712,61.86772313673441,76.35380192323767,62.11666279969951,63.35465042814324,-74.77761194034855,-50.7903225806752,-45.41014492749304,-46.01999999998281,-54.017142856999165,-40.70454545451723,0.7014925373134329,0.8225806451612904,0.8405797101449275,0.8769230769230769,0.9571428571428572,0.9393939393939394,-48.553191489401335,-38.382352941249515,-37.52931034478262,-40.45789473683557,-53.05074626849547,-38.31935483869165,-136.4050000000745,-108.31818181801249,-86.9636363636025,-85.64999999990687,-75.60000000024836,-77.67499999981374,-14.310574553942734,2.1722112617180658,-10.498472169301426,0.33387140885395183,-10.490158318876452,3.1152229381802394,83,117,121,116,109,122,108,80,80,80,80,80,80,80,67,62,69,65,70,66,47,51,58,57,67,62,20,11,11,8,3,4,8,7,3,5,4,11,0,1,0,0,0,0,4,9,8,10,6,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
37,46879303_46879303,26,H,G,33,11,14,1,2,3,3,4,3,4,4,4,4,3,3,"26/7/2022, 16:21:0:86","26/7/2022, 16:27:7:588","26/7/2022, 16:32:38:94","26/7/2022, 16:39:8:994","26/7/2022, 16:47:28:325","26/7/2022, 16:52:11:28","26/7/2022, 16:57:20:556","26/7/2022, 16:25:26:917","26/7/2022, 16:32:17:589","26/7/2022, 16:38:50:730","26/7/2022, 16:43:50:258","26/7/2022, 16:52:0:935","26/7/2022, 16:57:10:729","26/7/2022, 17:1:46:542",,1487.6060714840776,1423.8884615384711,1404.2551282052045,1289.2396966331005,1369.1275979275517,1266.252631578962,,103.35212411568959,111.92820512822185,119.52307692309842,105.73841458184717,157.00708510702214,131.42894736839165,,4.066200932375095,4.704704053908169,4.2668313921049394,4.554657600357712,4.434526677653965,4.349175422267897,,68.11498114748055,66.433333333319,66.13076923077162,61.11543157206586,66.17881232879172,57.78026315797806,,403.87233827511545,411.99876917356073,410.43268300096577,395.4390780577109,399.4242272645421,381.24391186929614,,304.759210526306,310.1948717949339,312.34358974355155,287.96923076927374,345.13076923080746,296.62105263159367,232.5315789473488,240.9487179487299,245.02179487188084,227.67435897436613,277.58589743584014,242.2328947368323,,37.808581398508046,40.44316135545424,40.541239830380874,44.39600949182478,42.945233393300065,46.72481525697147,83.69435765909743,69.7546274875356,74.21572445879022,74.26541327196128,79.3667161529966,81.20366037243146,-72.26315789473071,-69.27435897444732,-67.35897435885497,-60.324358974416285,-67.56794871805378,-54.41578947367931,0.34210526315789475,0.4358974358974359,0.4358974358974359,0.5897435897435898,0.6410256410256411,0.75,-32.830769230772816,-54.291176470736154,-43.1176470586044,-45.57826086965835,-53.82800000008196,-46.47894736843412,-92.76799999998883,-80.85227272731505,-86.09090909086676,-81.52187500000582,-92.10357142871779,-78.22631578941487,1.1278610677375003,-5.228969802323998,-3.6555223513144917,-4.656656588065859,-7.317575317758744,2.380008419790458,89,93,93,89,91,97,92,80,80,80,80,80,80,80,76,78,78,78,78,76,26,34,34,46,50,57,50,44,44,32,28,19,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
38,21961422_21961422,26,F,D,31,10,19,1,3,3,2,3,2,3,4,2,2,2,4,"26/7/2022, 17:10:37:491","26/7/2022, 17:18:44:90","26/7/2022, 17:25:23:113","26/7/2022, 17:31:29:248","26/7/2022, 17:37:21:13","26/7/2022, 17:43:3:223","26/7/2022, 17:48:50:669","26/7/2022, 17:17:54:603","26/7/2022, 17:25:6:557","26/7/2022, 17:31:12:873","26/7/2022, 17:37:2:847","26/7/2022, 17:42:48:699","26/7/2022, 17:48:40:89","26/7/2022, 17:54:20:605",,1753.7122449023384,1587.2428571411542,1502.73898304519,1561.9074074029922,1578.389393945535,1460.062962964729,,695.6122449052577,680.9339285663197,695.3661016852169,707.3574074043167,696.3954545584592,719.6870370352709,,2.28498718806386,2.26754463061863,2.164914776335874,2.2272141204948315,2.1760416972186585,2.3020558452381588,,33.82244897132017,27.301785713859967,32.918644070625305,30.777777779985357,32.145454533172376,43.05185185096882,,331.39983799073985,327.921428334533,329.71947425240126,312.3214306930239,318.01642698297303,322.71230525130227,,1211.6897959173941,1141.5214285658938,1161.28644066948,1155.6462962914395,1134.3075757640781,1155.083333324503,1122.0714285714287,1050.3857142840113,1073.318644060927,1068.0481481485897,1051.7196969823403,1074.6759259237183,,22.589283314669565,24.29912183840633,27.05798131408972,27.133890248177735,23.658367862323576,30.39628063628941,31.613342991044416,36.63083118103747,35.53537959013199,36.06266530414451,28.904967807160247,38.33365118770101,-89.79387755296668,-91.25892857355731,-88.08813558998754,-87.76666666180999,-82.75151514826399,-80.5407407394162,0.30612244897959184,0.21428571428571427,0.3050847457627119,0.35185185185185186,0.5757575757575758,0.37037037037037035,-33.086666663487755,-45.43333332737287,-53.44999999470181,-47.17894735461787,-59.863157887207834,-57.294999992847444,-114.81176471008973,-103.75681818615307,-103.29512194889348,-109.8,-113.8142857168402,-94.21470588445663,8.009029809348801,-1.6812671295285067,-7.974100891540487,-10.838003063952488,-9.09089054782527,-7.293009649420768,98,92,88,87,86,87,85,80,80,80,80,80,80,80,49,56,59,54,66,54,15,12,18,19,38,20,34,44,41,35,28,34,2,3,5,10,4,6,2,0,1,1,0,3,22,17,10,13,7,12,5,4,5,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0
39,201482909_201482909,22,F,D,29,17,23,4,4,4,4,4,4,4,3,3,3,3,2,"26/7/2022, 17:28:29:289","26/7/2022, 17:37:21:359","26/7/2022, 17:45:3:167","26/7/2022, 17:51:30:435","26/7/2022, 17:57:54:831","26/7/2022, 18:4:28:409","26/7/2022, 18:12:39:500","26/7/2022, 17:35:51:279","26/7/2022, 17:44:10:406","26/7/2022, 17:51:8:352","26/7/2022, 17:57:29:764","26/7/2022, 18:3:56:970","26/7/2022, 18:10:42:464","26/7/2022, 18:18:47:105",,1475.4515624996275,1399.7561643842148,1333.873611100846,1388.6271428550992,1271.5868421040084,1222.378787880594,,162.36562500335276,186.15479452152775,196.64027777148618,176.1314285687038,163.37105262906928,191.75303030555898,,12.059246117557924,11.266113654945363,9.118089906143918,8.749778111245488,9.83475954249739,8.551912415045175,,42.251562498509884,35.80273971818898,39.91111111309793,41.08285714728492,38.96710526158935,43.34696970202706,,341.16545358956887,321.4500859932929,348.1783878637314,349.6748975936463,361.9929474099689,364.05529641671984,,467.46093750186265,459.8328767051436,429.32916667229597,414.30714285884585,399.863157893482,436.1136363654426,374.0046875011176,373.47397259816734,355.2694444474247,329.61714286123004,326.19605263440235,363.25757576480055,,44.364685741027955,45.459123958467536,47.61033929724643,50.1252891350069,48.422067683750555,50.70589394585812,59.494668899508696,58.48024007511536,58.4476245266382,67.36303233909369,59.75736251767258,61.61483313001613,-93.6234375052154,-86.59452053945358,-74.27500000430479,-85.01000000579016,-73.87236842042522,-73.0893939462575,0.84375,0.8082191780821918,0.875,0.8428571428571429,0.868421052631579,0.8939393939393939,-72.7703703796422,-71.16440676834624,-67.79206349357726,-73.33898305286796,-65.04242424170177,-65.2644067901676,-206.2299999833107,-151.62142857483454,-119.65555557939742,-147.6090909351002,-132.15,-139.04285711901528,0.679872614954335,-8.489477084394377,1.085435906812916,-13.451867908595815,-3.8807344960457,-9.418668937243305,100,104,94,102,102,117,102,80,80,80,80,80,80,80,64,73,72,70,76,66,54,59,63,59,66,59,10,14,9,11,10,7,5,1,2,4,1,6,0,0,0,0,0,1,11,6,6,5,2,7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
40,206810302_206810302,39,F,D,29,16,23,3,4,3,5,3,3,4,5,4,5,4,3,"11/6/2022, 17:22:3:142","11/6/2022, 17:29:29:798","11/6/2022, 17:36:50:359","11/6/2022, 17:43:53:263","11/6/2022, 18:31:48:983","11/6/2022, 18:37:38:156","11/6/2022, 18:43:3:82","11/6/2022, 17:27:19:528","11/6/2022, 17:35:54:824","11/6/2022, 17:42:54:520","11/6/2022, 18:31:40:315","11/6/2022, 18:37:25:563","11/6/2022, 18:42:56:34","11/6/2022, 18:48:8:568",,1347.2310377365764,1272.5711538436321,1268.3315789459045,1234.5020000040531,1176.6096153878248,1098.8535489106837,,173.8310377363671,185.34807692697416,160.56491227944693,208.94799999833106,143.56538461836485,121.35162583559465,,7.196948749976455,10.053782865963097,12.626367666177858,29.873472513269526,9.700800206165233,11.523833011365667,,47.47948857607614,38.4903846176771,51.00175438952028,62.75399999976158,46.49230769161995,49.41952800528648,,453.51653861044565,461.4442662586077,469.9922254918794,457.6088029373387,447.68841693777983,485.9402503750035,,622.3403508778204,606.167307694371,574.4947368408505,607.8859999990464,536.9442307696893,505.70000000298023,471.98596490998017,489.36730769161994,459.46491228279314,505.0099999976158,428.7576923072338,408.87692307394286,,48.628941226347706,58.674900891784894,60.85621764662651,49.62885269567017,50.86827353356395,57.12810950301106,72.05645609897135,74.21314104748994,77.56238519230656,64.92760353231199,67.38442981584676,70.75482081436381,-150.46666667126772,-116.90769230631682,-115.1842105263158,-103.01200000524521,-108.26730769528793,-96.91153846566493,0.42105263157894735,0.6538461538461539,0.6666666666666666,0.76,0.6538461538461539,0.6538461538461539,-90.45000000794728,-77.32941175909603,-67.21578947493904,-76.01315790101101,-79.10294117997674,-58.020588238449655,-194.11515151731896,-191.6666666732894,-211.12105262906928,-188.50833333532015,-163.35555555754237,-170.3722222281827,-40.13288255416341,-23.033732363627696,-20.92982695625469,-25.72745322883515,-20.28149567283515,-9.934394229288404,97,100,96,114,98,97,97,80,80,80,80,80,80,80,57,52,57,50,52,52,24,34,38,38,34,34,33,18,19,12,18,18,7,13,4,7,12,7,0,0,0,0,0,0,16,15,19,23,16,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,147119413_147119413,24,F,D,29,13,21,5,4,4,3,4,4,3,3,4,3,4,4,"26/7/2022, 18:22:35:793","26/7/2022, 18:34:7:117","26/7/2022, 18:43:43:643","26/7/2022, 18:53:45:658","26/7/2022, 19:3:19:500","26/7/2022, 19:13:7:775","26/7/2022, 19:22:46:101","26/7/2022, 18:31:58:350","26/7/2022, 18:43:15:459","26/7/2022, 18:53:29:844","26/7/2022, 19:3:3:341","26/7/2022, 19:12:57:296","26/7/2022, 19:22:33:184","26/7/2022, 19:31:7:660",,2789.3324675324716,2710.1118421052693,2456.880519480511,2676.6448717948692,2669.723076923022,2410.0880000000197,,675.3246753246905,685.2486842105251,671.5246753246983,647.4615384615623,658.7871794871305,619.802666666694,,3.2999606380297135,3.3410524851738828,3.8872584484710195,3.8155226552394343,3.740144444375745,4.13287919709689,,50.07922077923106,54.73289473680167,53.3272727272691,46.99615384613833,60.64871794871317,55.05466666662445,,352.79743615418,324.38444378080027,321.8539050926052,334.00967061978093,336.3777137039913,346.0808906498256,,1083.1012987012873,1071.1671052631543,1026.2246753246789,991.5782051282123,1015.520512820514,964.2946666666493,1003.2727272727212,1001.6381578947307,962.7571428571465,922.9833333333416,952.2461538461563,900.3066666666915,,40.264099728542355,40.12309339330518,42.01135722962744,40.06517122928261,45.50481313765385,42.17092066184778,41.333225776906254,40.12309339330518,42.01135722962744,40.06517122928261,45.50481313765385,42.17092066184778,-80.04025974022768,-69.72236842106366,-63.663636363631525,-68.78076923077401,-63.51025641025999,-64.18933333331098,0.8831168831168831,0.9078947368421053,0.8571428571428571,0.7948717948717948,0.8076923076923077,0.8533333333333334,-71.09999999996644,-66.0159420290071,-56.839393939399585,-59.48064516129483,-56.490476190504275,-58.129687499953434,-147.58888888886818,-106.25714285704973,-104.60909090902318,-104.81875000000582,-92.99333333323399,-99.44545454557307,2.5916415732731424,-0.5002957989785329,5.1298475073158505,-4.238761466434571,-2.6287501898246624,3.28033228097345,101,101,112,113,112,109,104,80,80,80,80,80,80,80,77,76,77,78,78,75,68,69,66,62,63,64,9,7,11,16,15,11,2,4,3,2,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,208421181_208421181,26,H,D,23,16,8,3,3,4,4,5,5,4,4,3,4,4,3,"24/5/2022, 17:31:11:541","24/5/2022, 17:58:17:983","24/5/2022, 18:6:48:497","24/5/2022, 18:13:3:542","24/5/2022, 18:19:47:355","24/5/2022, 18:26:21:931","24/5/2022, 18:33:12:516","24/5/2022, 17:36:16:300","24/5/2022, 18:6:2:54","24/5/2022, 18:12:36:786","24/5/2022, 18:19:26:315","24/5/2022, 18:26:5:59","24/5/2022, 18:32:57:94","24/5/2022, 18:39:46:187",,1302.0708860764398,1165.420967741719,1195.5972222226362,1206.066233766737,1106.9175675678496,1289.2858974355727,,256.66835443062496,261.26290322635924,258.85138888864054,217.3961038962974,210.35270270312557,175.22692307686577,,4.409487464405422,3.9387839060121,4.301413946182711,5.475913922123908,6.496416075930279,6.613414737489882,,64.53417721466172,62.49032258026062,61.908333332898714,53.519480519287,54.27972972906522,59.65512820572043,,350.8926081557867,340.5497057575479,367.8771615561791,340.50402391157866,344.17608979253544,368.05796292860697,,681.5240506327982,688.8241935486515,680.3888888885784,558.7714285711189,542.3999999998188,496.29358974357064,547.6189873421305,611.3048387098937,582.0763888887855,482.22077922087595,469.96216216220245,427.9000000004203,,45.585292669924286,42.69072947349747,42.00183618305185,49.761263200278165,41.0469358711283,51.190061130560565,46.366096310572566,42.69072947349747,43.34229847188153,49.761263200278165,41.0469358711283,51.23612680650422,-134.00759493625617,-77.64516129008224,-98.4291666669564,-76.65714285706545,-72.52972972956863,-68.48205128149726,0.6455696202531646,0.7903225806451613,0.8194444444444444,0.8571428571428571,0.972972972972973,0.9743589743589743,-95.65098039177703,-57.140816326196095,-78.40508474624258,-68.177272727205,-72.14583333322986,-65.82105263106916,-203.87142857084316,-154.93076923088387,-189.3076923071192,-127.53636363622817,-86.34999999776483,-169.59999999776483,-27.836731305958892,6.547204521182675,-13.980830134222002,3.0307349767163796,2.432691924305105,0.09831264609030652,87,109,92,99,109,114,116,80,80,80,80,80,80,80,79,62,72,77,74,78,51,49,59,66,72,76,28,13,13,11,2,2,0,15,4,2,6,0,0,0,0,0,0,0,0,3,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
43,23767256_23767256,38,F,D,26,15,24,4,4,4,3,4,3,4,3,4,3,4,3,"26/7/2022, 16:14:6:29","26/7/2022, 16:20:25:770","26/7/2022, 16:27:42:544","26/7/2022, 16:34:24:161","26/7/2022, 16:42:16:949","26/7/2022, 16:48:31:117","26/7/2022, 16:54:12:767","26/7/2022, 16:19:13:942","26/7/2022, 16:26:56:405","26/7/2022, 16:34:10:284","26/7/2022, 16:42:3:68","26/7/2022, 16:48:23:43","26/7/2022, 16:54:7:2","26/7/2022, 16:59:47:633",,1332.8440128124319,1312.9514205922508,1200.4486734707552,1227.7465078836017,1109.013177743981,1201.7123669881564,,34.97785896609466,67.0073527988733,111.46930838968709,87.73616305457685,52.31151108089058,121.58524835015,,12.799423284486787,13.703036508172143,14.04709895703469,13.386791373167803,13.877038265386814,12.94230457508391,,157.96675641723692,145.31807093478943,120.92751700808442,145.26900935736646,170.67515559054445,123.37915843011717,,311.143741595984,309.4015045401963,301.7889413424942,316.1082252783402,356.71590498570407,299.8929647819897,,461.2138461498114,468.4000000024246,457.7253968252076,437.0706896545558,422.9899999976158,451.6389830526659,349.90923076959757,379.0661016995624,366.50952380611784,366.0086206896552,349.64500000377495,373.11186441324526,,43.14818120855531,43.06234866556524,49.42521475774311,51.95311561311497,51.450190079487946,46.994421622066056,55.805304695300016,54.58564197404423,60.228172359949184,56.07299929472756,55.03064176956145,53.60782750341257,-111.35999999413123,-89.40847457566504,-91.27777777399335,-71.12413793185661,-73.3849999954303,-78.58305084402278,0.6615384615384615,0.7627118644067796,0.746031746031746,0.9310344827586207,0.8166666666666667,0.7966101694915254,-71.39767440945603,-69.94222222036785,-67.19574467932924,-69.22962963029191,-62.78979591204195,-61.282978718585156,-189.46818181872368,-151.9785714319774,-162.0187499895692,-96.70000000298023,-120.58181818506934,-146.3416666686535,-12.86062298258292,-25.633485410628015,-26.737457299570913,-11.889521733018514,-12.888502032899291,-24.93026015576941,85,110,107,127,109,104,102,80,80,80,80,80,80,80,65,59,63,58,60,59,43,45,47,54,49,47,22,14,16,4,11,12,12,19,15,16,16,13,0,0,0,0,0,0,2,2,2,6,4,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
